,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
4,갤럭시빌,51,서울시 강서구 가양동 248-2,서울시 강서구 양천로47가길 33,12.0,0.0,51.87,39.03,75,2,1,3,71500,,,,
0,다솔씨티하임(도시형),31A㎡,서울시 강서구 가양동 250-2,서울시 강서구 양천로49길 47,16.0,0.0,31.56,26.82,85,1,1,4,62500.0,,,,
1,다솔씨티하임(도시형),32B㎡,서울시 강서구 가양동 250-2,서울시 강서구 양천로49길 47,16.0,0.0,32.28,27.43,85,1,1,4,72500.0,,,,
2,다솔씨티하임(도시형),41,서울시 강서구 가양동 250-2,서울시 강서구 양천로49길 47,16.0,0.0,41.99,35.69,85,3,1,8,90000.0,,"2억 9,000",,
0,"대림,경동",154,서울시 강서구 가양동 1474,서울시 강서구 허준로 121,540.0,0.0,154.17,131.4,85,4,2,540,62500.0,"11억 5,000~17억","5억 5,000~8억",2억/200~3억/165,2억/200~3억/165
0,"동신,대아",122㎡,서울시 강서구 가양동 1459,서울시 강서구 강서로 532,660.0,0.0,122.42,101.97,83,4,2,180,62500.0,16억,"4억 6,000~6억 8,000","3억/100~4억 5,000/50","3억/100~4억 5,000/50"
1,"동신,대아",158㎡,서울시 강서구 가양동 1459,서울시 강서구 강서로 532,660.0,0.0,158.86,134.88,85,4,2,360,72500.0,"15억 5,000~17억 5,000","5억 8,000~8억","4억/120~4억 5,000/90","4억/120~4억 5,000/90"
2,"동신,대아",192,서울시 강서구 가양동 1459,서울시 강서구 강서로 532,660.0,0.0,192.15,164.25,85,5,2,120,90000.0,17억~20억,,3억/100,3억/100
0,디아이빌,95B㎡,서울시 강서구 가양동 239-1,서울시 강서구 양천로49길 77,30.0,0.0,95.96,83.92,87,3,2,14,72500.0,,4억,,
1,디아이빌,96A,서울시 강서구 가양동 239-1,서울시 강서구 양천로49길 77,30.0,0.0,96.79,83.92,87,3,2,16,62500.0,,4억,,
0,리버아트빌(도시형),34A㎡,서울시 강서구 가양동 146-41,서울시 강서구 강서로76길 11-1,10.0,0.0,34.9,26.01,75,1,1,5,62500.0,,,,
1,리버아트빌(도시형),35B,서울시 강서구 가양동 146-41,서울시 강서구 강서로76길 11-1,10.0,0.0,35.04,26.11,75,1,1,5,72500.0,,,,
0,마곡보타닉,64㎡,서울시 강서구 가양동 235-4,서울시 강서구 양천로47나길 43,27.0,0.0,64.37,48.58,75,2,1,1,62500.0,,,,
1,마곡보타닉,65㎡,서울시 강서구 가양동 235-4,서울시 강서구 양천로47나길 43,27.0,0.0,65.2,49.25,76,3,1,1,72500.0,,,,
2,마곡보타닉,75B㎡,서울시 강서구 가양동 235-4,서울시 강서구 양천로47나길 43,27.0,0.0,75.21,59.83,80,3,2,13,,,"3억 5,000~4억 6,000",,
3,마곡보타닉,76A㎡,서울시 강서구 가양동 235-4,서울시 강서구 양천로47나길 43,27.0,0.0,76.73,59.14,77,3,2,6,90000,6억,,,
4,마곡보타닉,77,서울시 강서구 가양동 235-4,서울시 강서구 양천로47나길 43,27.0,0.0,77.78,59.8,77,3,2,6,71500,,,,
0,마곡파크뷰,26,서울시 강서구 가양동 275-1,서울시 강서구 양천로49길 39-45,28.0,0.0,26.23,22.26,85,1,1,28,62500.0,,,,
0,보광드림타운,102㎡,서울시 강서구 가양동 448-10,서울시 강서구 화곡로72길 56,39.0,0.0,102.94,77.73,76,3,2,1,62500.0,,,,
1,보광드림타운,111㎡,서울시 강서구 가양동 448-10,서울시 강서구 화곡로72길 56,39.0,0.0,111.16,84.22,76,3,2,23,,,"4억 5,000",,
2,보광드림타운,148,서울시 강서구 가양동 448-10,서울시 강서구 화곡로72길 56,39.0,0.0,148.94,112.83,76,4,2,15,72500,,,,
0,보람,77㎡,서울시 강서구 가양동 1497,서울시 강서구 양천로53길 66,120.0,0.0,77.36,59.96,78,3,2,15,62500.0,,,,
1,보람,85㎡,서울시 강서구 가양동 1497,서울시 강서구 양천로53길 66,120.0,0.0,85.28,66.37,78,3,2,35,72500.0,,,,
2,보람,106,서울시 강서구 가양동 1497,서울시 강서구 양천로53길 66,120.0,0.0,106.44,83.07,78,3,2,70,90000.0,11억,,"3억/50~3억 5,000/50","3억/50~3억 5,000/50"
0,보타닉스타뷰,30㎡,서울시 강서구 가양동 273-1,서울시 강서구 양천로49길 39-53,12.0,0.0,30.28,25.85,85,2,1,4,62500.0,,,,
1,보타닉스타뷰,37㎡,서울시 강서구 가양동 273-1,서울시 강서구 양천로49길 39-53,12.0,0.0,37.07,31.65,85,2,1,4,72500.0,,,,
2,보타닉스타뷰,44,서울시 강서구 가양동 273-1,서울시 강서구 양천로49길 39-53,12.0,0.0,44.08,37.64,85,3,1,4,90000.0,,,,
0,삼성블루밍,31㎡,서울시 강서구 가양동 184-5,서울시 강서구 양천로49길 19,16.0,0.0,31.71,27.68,87,1,1,8,62500.0,,,,
1,삼성블루밍,37,서울시 강서구 가양동 184-5,서울시 강서구 양천로49길 19,16.0,0.0,37.24,32.5,87,1,1,8,72500.0,,,,
0,세종보타닉2차(주상복합),28A㎡,서울시 강서구 가양동 251-2,서울시 강서구 양천로47가길 32,20.0,0.0,28.95,23.41,81,1,1,8,72500.0,,,,
1,세종보타닉2차(주상복합),29B㎡,서울시 강서구 가양동 251-2,서울시 강서구 양천로47가길 32,20.0,0.0,29.02,23.47,81,1,1,4,62500.0,,,,
2,세종보타닉2차(주상복합),31㎡,서울시 강서구 가양동 251-2,서울시 강서구 양천로47가길 32,20.0,0.0,31.48,25.46,81,1,1,4,90000.0,,,,
3,세종보타닉2차(주상복합),36,서울시 강서구 가양동 251-2,서울시 강서구 양천로47가길 32,20.0,0.0,36.38,29.42,81,1,1,4,,,3억,,
0,시정헌(도시형),21D㎡,서울시 강서구 가양동 1501,서울시 강서구 양천로47가길 12,40.0,0.0,21.89,20.54,94,1,1,4,,,,,
1,시정헌(도시형),23A㎡,서울시 강서구 가양동 1501,서울시 강서구 양천로47가길 12,40.0,0.0,23.81,17.01,71,1,1,16,62500,,,,
2,시정헌(도시형),24B㎡,서울시 강서구 가양동 1501,서울시 강서구 양천로47가길 12,40.0,0.0,24.27,17.34,71,1,1,16,72500,,,,
3,시정헌(도시형),24C,서울시 강서구 가양동 1501,서울시 강서구 양천로47가길 12,40.0,0.0,24.72,17.65,71,1,1,4,90000,,,,
0,씨엘하임,44㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,44.21,35.77,81,1,1,1,62500.0,,,,
1,씨엘하임,45㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,45.19,36.56,81,1,1,1,72500.0,,,,
2,씨엘하임,48A㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,48.07,38.89,81,2,1,1,90000.0,,,,
3,씨엘하임,48B㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,48.47,39.22,81,2,1,1,,,,,
4,씨엘하임,52A㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,52.01,42.08,81,2,1,2,71500,,,,
5,씨엘하임,52B㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,52.65,42.6,81,2,1,1,92500,,,,
6,씨엘하임,55A㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,55.4,44.82,81,2,1,1,,,,,
7,씨엘하임,55B㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,55.79,45.14,81,2,1,1,,,,,
8,씨엘하임,56C㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,56.89,46.03,81,2,1,1,,,,,
9,씨엘하임,58A㎡,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,58.95,47.7,81,2,1,1,,,,,
10,씨엘하임,59B,서울시 강서구 가양동 274-6,서울시 강서구 양천로49길 39-8,12.0,0.0,59.2,47.9,81,2,1,1,,,,,
0,"아트리버빌(239-8,도시형)",25㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,25.35,21.16,83,1,1,1,62500.0,,,,
1,"아트리버빌(239-8,도시형)",31㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,31.29,26.12,83,1,1,3,72500.0,,,,
2,"아트리버빌(239-8,도시형)",32A㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,32.65,27.26,83,1,1,4,90000.0,,,,
3,"아트리버빌(239-8,도시형)",34B㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,34.2,28.55,83,1,1,3,,,,,
4,"아트리버빌(239-8,도시형)",34C㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,34.38,28.7,83,1,1,3,71500,,,,
5,"아트리버빌(239-8,도시형)",34E㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,34.69,28.96,83,1,1,3,,,,,
6,"아트리버빌(239-8,도시형)",34D㎡,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,34.38,28.7,83,1,1,1,92500,,,,
7,"아트리버빌(239-8,도시형)",39,서울시 강서구 가양동 239-8,서울시 강서구 양천로47가길 39-20,19.0,0.0,39.03,32.58,83,1,1,1,,,,,
0,아트리버빌5차(도시형),26㎡,서울시 강서구 가양동 237-1,서울시 강서구 양천로47나길 48-10,17.0,0.0,26.63,22.51,85,1,1,1,62500.0,,,,
1,아트리버빌5차(도시형),31A㎡,서울시 강서구 가양동 237-1,서울시 강서구 양천로47나길 48-10,17.0,0.0,31.79,26.88,85,1,1,4,72500.0,,,,
2,아트리버빌5차(도시형),33B㎡,서울시 강서구 가양동 237-1,서울시 강서구 양천로47나길 48-10,17.0,0.0,33.85,28.62,85,1,1,4,90000.0,,,,
3,아트리버빌5차(도시형),35A㎡,서울시 강서구 가양동 237-1,서울시 강서구 양천로47나길 48-10,17.0,0.0,35.23,29.79,85,1,1,4,71500.0,,,,
4,아트리버빌5차(도시형),35B,서울시 강서구 가양동 237-1,서울시 강서구 양천로47나길 48-10,17.0,0.0,35.4,29.93,85,1,1,4,,,,,
0,우방,82㎡,서울시 강서구 가양동 448-9,서울시 강서구 양천로 521,137.0,0.0,82.58,59.97,73,3,1,61,62500.0,"8억~8억 5,000","4억 4,000~4억 5,500",,
1,우방,109A㎡,서울시 강서구 가양동 448-9,서울시 강서구 양천로 521,137.0,0.0,109.28,84.87,78,3,2,38,90000.0,,,,
2,우방,109B,서울시 강서구 가양동 448-9,서울시 강서구 양천로 521,137.0,0.0,109.31,84.9,78,3,2,38,72500.0,9억~10억,5억~6억,"8,000/160~3억/80","8,000/160~3억/80"
0,일신건영휴먼빌,77㎡,서울시 강서구 가양동 1496,서울시 강서구 강서로 490,177.0,0.0,77.57,59.98,77,3,2,30,62500.0,,,,
1,일신건영휴먼빌,81㎡,서울시 강서구 가양동 1496,서울시 강서구 강서로 490,177.0,0.0,81.08,65.12,80,3,2,3,90000.0,,,,
2,일신건영휴먼빌,105,서울시 강서구 가양동 1496,서울시 강서구 강서로 490,177.0,0.0,105.11,84.95,81,3,2,144,72500.0,10억~12억,"5억~5억 7,000",1억/160~3억/100,1억/160~3억/100
0,한강타운,103,서울시 강서구 가양동 1460,서울시 강서구 허준로 23,990.0,0.0,103.29,84.99,82,3,2,990,62500.0,11억~14억,"4억 3,000~6억","5,000/180~4억 5,000/50","5,000/180~4억 5,000/50"
0,한림타운(주상복합),104A㎡,서울시 강서구 가양동 192-9,서울시 강서구 강서로 511,19.0,0.0,104.39,84.6,81,3,2,15,62500.0,6억,,,
1,한림타운(주상복합),104B,서울시 강서구 가양동 192-9,서울시 강서구 강서로 511,19.0,0.0,104.42,84.63,81,3,2,4,72500.0,,,,
0,한보구암마을,74A㎡,서울시 강서구 가양동 1495,서울시 강서구 허준로 76,359.0,0.0,74.78,59.22,79,3,1,36,62500.0,"8억 7,000~9억 4,000",,,
1,한보구암마을,75C㎡,서울시 강서구 가양동 1495,서울시 강서구 허준로 76,359.0,0.0,75.23,59.58,79,3,1,109,,"8억 3,000~10억 3,000","3억 3,000~4억 3,000","1억 5,000/100","1억 5,000/100"
2,한보구암마을,75B㎡,서울시 강서구 가양동 1495,서울시 강서구 허준로 76,359.0,0.0,75.57,59.85,79,3,1,36,90000,"8억 2,000~10억 8,000",3억,,
3,한보구암마을,106,서울시 강서구 가양동 1495,서울시 강서구 허준로 76,359.0,0.0,106.55,84.39,79,3,2,178,72500,10억~13억,"4억 3,000~4억 5,000",1억/140,1억/140
0,향교,57㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,57.19,49.67,87,2,1,1,62500.0,,,,
1,향교,61A㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,61.41,53.34,87,2,1,1,72500.0,,,,
2,향교,62B㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,62.76,54.51,87,2,1,1,90000.0,,,,
3,향교,64A㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,64.66,56.16,87,2,1,2,,,,,
4,향교,67B㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,67.09,58.27,87,2,1,1,71500,,,,
5,향교,74㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,74.03,64.3,87,2,1,2,92500,,,,
6,향교,78㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,78.41,68.1,87,2,1,1,,,,,
7,향교,82A㎡,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,82.18,71.38,87,3,2,3,,,,,
8,향교,82B,서울시 강서구 가양동 251-5,서울시 강서구 양천로49길 49-6,13.0,0.0,82.68,71.81,87,3,2,1,,,,,
0,강서센트레빌4차,75A㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,75.84,59.96,79,3,2,31,75000.0,"7억 9,000~8억 6,000",,,
1,강서센트레빌4차,75B㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,75.84,59.96,79,3,2,8,75000.0,"8억 7,000","4억 7,000",,
2,강서센트레빌4차,97㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,97,77.26,80,3,2,2,,,,,
3,강서센트레빌4차,106A㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,106.19,84.99,80,3,2,112,89000,"9억 5,000~9억 9,000","5억 2,000~6억 5,000",,
4,강서센트레빌4차,106C㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,106.42,84.98,80,3,2,9,89000,10억,,,
5,강서센트레빌4차,106D㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,106.42,84.98,80,3,2,2,88000,,,,
6,강서센트레빌4차,106B㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,106.19,84.99,80,3,2,0,89000,"9억 2,000~10억","5억 2,000~6억 5,000",,
7,강서센트레빌4차,146A㎡,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,146.61,118.21,81,4,2,28,95000,10억,"5억 5,000~6억 5,000",,
8,강서센트레빌4차,146B,서울시 강서구 공항동 1374,서울시 강서구 남부순환로 11,215.0,21.0,146.61,118.21,81,4,2,2,95000,,,,
0,공항빌리지(도시형),23㎡,서울시 강서구 공항동 66-34,서울시 강서구 공항대로2길 49,10.0,0.0,23.63,18.43,78,1,1,4,75000.0,,,,
1,공항빌리지(도시형),37A㎡,서울시 강서구 공항동 66-34,서울시 강서구 공항대로2길 49,10.0,0.0,37.95,29.6,78,1,1,4,,,,,
2,공항빌리지(도시형),37B㎡,서울시 강서구 공항동 66-34,서울시 강서구 공항대로2길 49,10.0,0.0,37.99,29.63,78,1,1,1,89000,,,,
3,공항빌리지(도시형),42,서울시 강서구 공항동 66-34,서울시 강서구 공항대로2길 49,10.0,0.0,42.48,33.14,78,1,1,1,89000,,,,
0,남성아트빌(도시형),32A㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,32.07,26.71,83,1,1,1,75000.0,,,,
1,남성아트빌(도시형),32B㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,32.8,27.32,83,1,1,1,,,,,
2,남성아트빌(도시형),34C㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,34.34,28.6,83,1,1,3,89000,,,,
3,남성아트빌(도시형),35C㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,35.38,29.47,83,1,1,1,88000,,,,
4,남성아트빌(도시형),35E㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,35.84,29.85,83,1,1,1,95000,,,,
5,남성아트빌(도시형),37A㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,37.17,29.31,79,1,1,1,89000,,,,
6,남성아트빌(도시형),37B㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,37.25,29.37,79,1,1,1,89000,,,,
7,남성아트빌(도시형),37D㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,37.67,29.7,79,1,1,1,95000,,,,
8,남성아트빌(도시형),39㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,39.37,31.04,79,1,1,1,75000,,,,
9,남성아트빌(도시형),41㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,41.96,34.95,83,2,1,1,,,,,
10,남성아트빌(도시형),45㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,45.03,35.51,79,2,1,1,,,,,
11,남성아트빌(도시형),48A㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,48,37.85,79,2,1,1,,,,,
12,남성아트빌(도시형),48B㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,48.81,40.66,83,2,1,1,,,,,
13,남성아트빌(도시형),49C㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,49.07,40.87,83,2,1,3,,,,,
14,남성아트빌(도시형),49D㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,49.21,41,83,2,1,3,,,,,
15,남성아트빌(도시형),53㎡,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,53.72,42.36,79,2,1,2,,,,,
16,남성아트빌(도시형),57,서울시 강서구 공항동 61-89,서울시 강서구 남부순환로7길 27,25.0,0.0,57.22,45.12,79,2,1,2,,,,,
0,동승스톤빌(도시형),16A㎡,서울시 강서구 공항동 664-2,서울시 강서구 남부순환로11길 87,13.0,0.0,16.13,13.2,82,1,1,2,75000.0,,,,
1,동승스톤빌(도시형),16B㎡,서울시 강서구 공항동 664-2,서울시 강서구 남부순환로11길 87,13.0,0.0,16.77,13.73,82,1,1,2,,,,,
2,동승스톤빌(도시형),16C㎡,서울시 강서구 공항동 664-2,서울시 강서구 남부순환로11길 87,13.0,0.0,16.78,13.74,82,1,1,2,89000,,,,
3,동승스톤빌(도시형),17D㎡,서울시 강서구 공항동 664-2,서울시 강서구 남부순환로11길 87,13.0,0.0,17.84,14.6,82,1,1,4,89000,,,,
4,동승스톤빌(도시형),36㎡,서울시 강서구 공항동 664-2,서울시 강서구 남부순환로11길 87,13.0,0.0,36.34,29.76,82,1,1,2,89000,,,,
5,동승스톤빌(도시형),57,서울시 강서구 공항동 664-2,서울시 강서구 남부순환로11길 87,13.0,0.0,57.32,46.93,82,1,1,1,88000,,,,
0,로은아트빌(도시형),29㎡,서울시 강서구 공항동 1362-1,서울시 강서구 방화대로6길 10,10.0,0.0,29.95,23.11,77,1,1,1,75000.0,,,,
1,로은아트빌(도시형),35,서울시 강서구 공항동 1362-1,서울시 강서구 방화대로6길 10,10.0,0.0,35.14,27.14,77,1,1,9,,,,,
0,리치펠리스(도시형),16㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,16.31,12.46,76,2,1,1,75000.0,,,,
1,리치펠리스(도시형),21A㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,21.33,16.29,76,2,1,2,,,,,
2,리치펠리스(도시형),22B㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,22.47,17.16,76,2,1,3,89000,,,,
3,리치펠리스(도시형),22C㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,22.54,17.22,76,2,1,2,89000,,,,
4,리치펠리스(도시형),22D㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,22.73,17.36,76,2,1,2,89000,,,,
5,리치펠리스(도시형),23A㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,23.67,18.08,76,2,1,1,88000,,,,
6,리치펠리스(도시형),24B㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,24.68,18.86,76,2,1,1,95000,,,,
7,리치펠리스(도시형),24C㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,24.69,18.86,76,2,1,1,95000,,,,
8,리치펠리스(도시형),26A㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,26.54,20.27,76,2,1,3,75000,,,,
9,리치펠리스(도시형),26B㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,26.56,20.29,76,2,1,1,,,,,
10,리치펠리스(도시형),27C㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,27.59,21.07,76,2,1,1,,,,,
11,리치펠리스(도시형),34㎡,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,34.2,26.12,76,2,1,1,,,,,
12,리치펠리스(도시형),76,서울시 강서구 공항동 41-82,서울시 강서구 공항대로8길 33-7,20.0,0.0,76.02,58.07,76,3,2,1,,,,,
0,마곡대림밸리(도시형),29㎡,서울시 강서구 공항동 678-10,서울시 강서구 방화대로5다길 22-14,20.0,0.0,29.27,24,82,1,1,1,75000.0,,,,
1,마곡대림밸리(도시형),31A㎡,서울시 강서구 공항동 678-10,서울시 강서구 방화대로5다길 22-14,20.0,0.0,31.89,26.2,82,1,1,5,,,,,
2,마곡대림밸리(도시형),32B㎡,서울시 강서구 공항동 678-10,서울시 강서구 방화대로5다길 22-14,20.0,0.0,32.15,26.41,82,1,1,5,89000,,,,
3,마곡대림밸리(도시형),33C㎡,서울시 강서구 공항동 678-10,서울시 강서구 방화대로5다길 22-14,20.0,0.0,33.09,27.19,82,1,1,5,89000,,,,
4,마곡대림밸리(도시형),35,서울시 강서구 공항동 678-10,서울시 강서구 방화대로5다길 22-14,20.0,0.0,35.97,29.55,82,1,1,4,89000,,,,
0,마이바움(도시형),20A㎡,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,20.73,12.05,58,1,1,4,75000.0,,,,
1,마이바움(도시형),20B㎡,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,20.9,12.06,58,1,1,3,,,,,
2,마이바움(도시형),21C㎡,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,21.05,12.23,58,1,1,7,89000,,,,
3,마이바움(도시형),21A㎡,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,21.68,12.35,57,1,1,4,88000,,,,
4,마이바움(도시형),21D㎡,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,21.21,12.27,58,1,1,1,89000,,,,
5,마이바움(도시형),21E㎡,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,21.01,12.33,59,1,1,1,89000,,,,
6,마이바움(도시형),22B,서울시 강서구 공항동 41-56,서울시 강서구 공항대로8길 12-4,21.0,0.0,22.88,12.98,57,1,1,1,95000,,,,
0,모노(도시형),29A㎡,서울시 강서구 공항동 12-12,서울시 강서구 공항대로15길 17,9.0,0.0,29.99,22.98,77,2,1,1,75000.0,,,,
1,모노(도시형),32B㎡,서울시 강서구 공항동 12-12,서울시 강서구 공항대로15길 17,9.0,0.0,32.32,24.76,77,2,1,1,,,,,
2,모노(도시형),38B㎡,서울시 강서구 공항동 12-12,서울시 강서구 공항대로15길 17,9.0,0.0,38.95,29.84,77,2,1,3,89000,,,,
3,모노(도시형),38A㎡,서울시 강서구 공항동 12-12,서울시 강서구 공항대로15길 17,9.0,0.0,38.67,29.63,77,2,1,1,89000,,,,
4,모노(도시형),64,서울시 강서구 공항동 12-12,서울시 강서구 공항대로15길 17,9.0,0.0,64.71,49.58,77,3,2,3,89000,,,,
0,발쿠치네하우스,25㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,25.99,17.25,66,1,1,4,75000.0,,,,
1,발쿠치네하우스,32㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,32.11,21.95,68,1,1,10,,,,,
2,발쿠치네하우스,54㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,54.65,38.75,71,1,1,5,89000,"3억 5,500",,,
3,발쿠치네하우스,67㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,67.63,48.04,71,2,1,10,89000,,,,
4,발쿠치네하우스,68㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,68.06,47.91,70,2,1,10,89000,,,,
5,발쿠치네하우스,79A㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,79.07,55.83,71,2,1,2,88000,,,,
6,발쿠치네하우스,80㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,80.5,56.87,71,2,1,2,95000,,,,
7,발쿠치네하우스,131A㎡,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,131.67,95.27,72,3,2,1,95000,,,,
8,발쿠치네하우스,134B,서울시 강서구 공항동 1378,서울시 강서구 송정로 53,45.0,0.0,134.6,95.11,71,3,2,1,75000,,,,
0,삼우,56㎡,서울시 강서구 공항동 45-18,서울시 강서구 공항대로 15,18.0,0.0,56.2,56.2,100,3,1,2,75000.0,,,,
1,삼우,62㎡,서울시 강서구 공항동 45-18,서울시 강서구 공항대로 15,18.0,0.0,62.81,62.81,100,3,1,2,,,,,
2,삼우,68A㎡,서울시 강서구 공항동 45-18,서울시 강서구 공항대로 15,18.0,0.0,68.03,68.03,100,3,1,2,89000,,,,
3,삼우,69B㎡,서울시 강서구 공항동 45-18,서울시 강서구 공항대로 15,18.0,0.0,69.42,69.42,100,3,1,6,89000,"5억 6,000",,,
4,삼우,72A㎡,서울시 강서구 공항동 45-18,서울시 강서구 공항대로 15,18.0,0.0,72.73,72.73,100,3,2,5,89000,,,,
